Date,sp500,bonds,cpi
2013-06-20,1588.189941,2.41,232.445
2013-06-21,1592.430054,2.52,232.445
2013-06-24,1573.089966,2.57,232.445
2013-06-25,1588.030029,2.6,232.445
2013-06-26,1603.26001,2.55,232.445
2013-06-27,1613.199951,2.49,232.445
2013-06-28,1606.280029,2.52,232.445
2013-07-01,1614.959961,2.5,232.9
2013-07-02,1614.079956,2.48,232.9
2013-07-03,1615.410034,2.52,232.9
2013-07-05,1631.890015,2.73,232.9
2013-07-08,1640.459961,2.65,232.9
2013-07-09,1652.319946,2.65,232.9
2013-07-10,1652.619995,2.7,232.9
2013-07-11,1675.02002,2.6,232.9
2013-07-12,1680.189941,2.61,232.9
2013-07-15,1682.5,2.57,232.9
2013-07-16,1676.26001,2.55,232.9
2013-07-17,1680.910034,2.52,232.9
2013-07-18,1689.369995,2.56,232.9
2013-07-19,1692.089966,2.5,232.9
2013-07-22,1695.530029,2.5,232.9
2013-07-23,1692.390015,2.53,232.9
2013-07-24,1685.939941,2.61,232.9
2013-07-25,1690.25,2.61,232.9
2013-07-26,1691.650024,2.58,232.9
2013-07-29,1685.329956,2.61,232.9
2013-07-30,1685.959961,2.63,232.9
2013-07-31,1685.72998,2.6,232.9
2013-08-01,1706.869995,2.74,233.456
2013-08-02,1709.670044,2.63,233.456
2013-08-05,1707.140015,2.67,233.456
2013-08-06,1697.369995,2.67,233.456
2013-08-07,1690.910034,2.61,233.456
2013-08-08,1697.47998,2.58,233.456
2013-08-09,1691.420044,2.57,233.456
2013-08-12,1689.469971,2.61,233.456
2013-08-13,1694.160034,2.71,233.456
2013-08-14,1685.390015,2.71,233.456
2013-08-15,1661.319946,2.77,233.456
2013-08-16,1655.829956,2.84,233.456
2013-08-19,1646.060059,2.88,233.456
2013-08-20,1652.349976,2.82,233.456
2013-08-21,1642.800049,2.87,233.456
2013-08-22,1656.959961,2.9,233.456
2013-08-23,1663.5,2.82,233.456
2013-08-26,1656.780029,2.79,233.456
2013-08-27,1630.47998,2.72,233.456
2013-08-28,1634.959961,2.78,233.456
2013-08-29,1638.170044,2.75,233.456
2013-08-30,1632.969971,2.78,233.456
2013-09-03,1639.77002,2.86,233.544
2013-09-04,1653.079956,2.9,233.544
2013-09-05,1655.079956,2.98,233.544
2013-09-06,1655.170044,2.94,233.544
2013-09-09,1671.709961,2.9,233.544
2013-09-10,1683.98999,2.96,233.544
2013-09-11,1689.130005,2.93,233.544
2013-09-12,1683.420044,2.92,233.544
2013-09-13,1687.98999,2.9,233.544
2013-09-16,1697.599976,2.88,233.544
2013-09-17,1704.76001,2.86,233.544
2013-09-18,1725.52002,2.69,233.544
2013-09-19,1722.339966,2.76,233.544
2013-09-20,1709.910034,2.75,233.544
2013-09-23,1701.839966,2.72,233.544
2013-09-24,1697.420044,2.67,233.544
2013-09-25,1692.77002,2.63,233.544
2013-09-26,1698.670044,2.66,233.544
2013-09-27,1691.75,2.64,233.544
2013-09-30,1681.550049,2.64,233.544
2013-10-01,1695.0,2.66,233.669
2013-10-02,1693.869995,2.63,233.669
2013-10-03,1678.660034,2.62,233.669
2013-10-04,1690.5,2.66,233.669
2013-10-07,1676.119995,2.65,233.669
2013-10-08,1655.449951,2.66,233.669
2013-10-09,1656.400024,2.68,233.669
2013-10-10,1692.560059,2.71,233.669
2013-10-11,1703.199951,2.7,233.669
2013-10-14,1710.140015,2.7,233.669
2013-10-15,1698.060059,2.75,233.669
2013-10-16,1721.540039,2.69,233.669
2013-10-17,1733.150024,2.61,233.669
2013-10-18,1744.5,2.6,233.669
2013-10-21,1744.660034,2.63,233.669
2013-10-22,1754.670044,2.54,233.669
2013-10-23,1746.380005,2.51,233.669
2013-10-24,1752.069946,2.53,233.669
2013-10-25,1759.77002,2.53,233.669
2013-10-28,1762.109985,2.54,233.669
2013-10-29,1771.949951,2.53,233.669
2013-10-30,1763.310059,2.55,233.669
2013-10-31,1756.540039,2.57,233.669
2013-11-01,1761.640015,2.65,234.1
2013-11-04,1767.930054,2.63,234.1
2013-11-05,1762.969971,2.69,234.1
2013-11-06,1770.48999,2.67,234.1
2013-11-07,1747.150024,2.63,234.1
2013-11-08,1770.609985,2.77,234.1
2013-11-11,1771.890015,2.77,234.1
2013-11-12,1767.689941,2.8,234.1
2013-11-13,1782.0,2.75,234.1
2013-11-14,1790.619995,2.69,234.1
2013-11-15,1798.180054,2.71,234.1
2013-11-18,1791.530029,2.67,234.1
2013-11-19,1787.869995,2.71,234.1
2013-11-20,1781.369995,2.8,234.1
2013-11-21,1795.849976,2.79,234.1
2013-11-22,1804.76001,2.75,234.1
2013-11-25,1802.47998,2.74,234.1
2013-11-26,1802.75,2.71,234.1
2013-11-27,1807.22998,2.74,234.1
2013-11-29,1805.810059,2.75,234.1
2013-12-02,1800.900024,2.81,234.719
2013-12-03,1795.150024,2.79,234.719
2013-12-04,1792.810059,2.84,234.719
2013-12-05,1785.030029,2.88,234.719
2013-12-06,1805.089966,2.88,234.719
2013-12-09,1808.369995,2.86,234.719
2013-12-10,1802.619995,2.81,234.719
2013-12-11,1782.219971,2.86,234.719
2013-12-12,1775.5,2.89,234.719
2013-12-13,1775.319946,2.88,234.719
2013-12-16,1786.540039,2.89,234.719
2013-12-17,1781.0,2.85,234.719
2013-12-18,1810.650024,2.89,234.719
2013-12-19,1809.599976,2.94,234.719
2013-12-20,1818.319946,2.89,234.719
2013-12-23,1827.98999,2.94,234.719
2013-12-24,1833.319946,2.99,234.719
2013-12-26,1842.02002,3.0,234.719
2013-12-27,1841.400024,3.02,234.719
2013-12-30,1841.069946,2.99,234.719
2013-12-31,1848.359985,3.04,234.719
2014-01-02,1831.97998,3.0,235.288
2014-01-03,1831.369995,3.01,235.288
2014-01-06,1826.77002,2.98,235.288
2014-01-07,1837.880005,2.96,235.288
2014-01-08,1837.48999,3.01,235.288
2014-01-09,1838.130005,2.97,235.288
2014-01-10,1842.369995,2.88,235.288
2014-01-13,1819.199951,2.84,235.288
2014-01-14,1838.880005,2.88,235.288
2014-01-15,1848.380005,2.9,235.288
2014-01-16,1845.890015,2.86,235.288
2014-01-17,1838.699951,2.84,235.288
2014-01-21,1843.800049,2.85,235.288
2014-01-22,1844.859985,2.87,235.288
2014-01-23,1828.459961,2.79,235.288
2014-01-24,1790.290039,2.75,235.288
2014-01-27,1781.560059,2.78,235.288
2014-01-28,1792.5,2.77,235.288
2014-01-29,1774.199951,2.69,235.288
2014-01-30,1794.189941,2.72,235.288
2014-01-31,1782.589966,2.67,235.288
2014-02-03,1741.890015,2.61,235.547
2014-02-04,1755.199951,2.64,235.547
2014-02-05,1751.640015,2.7,235.547
2014-02-06,1773.430054,2.73,235.547
2014-02-07,1797.02002,2.71,235.547
2014-02-10,1799.839966,2.7,235.547
2014-02-11,1819.75,2.75,235.547
2014-02-12,1819.26001,2.8,235.547
2014-02-13,1829.829956,2.73,235.547
2014-02-14,1838.630005,2.75,235.547
2014-02-18,1840.76001,2.71,235.547
2014-02-19,1828.75,2.73,235.547
2014-02-20,1839.780029,2.76,235.547
2014-02-21,1836.25,2.73,235.547
2014-02-24,1847.609985,2.75,235.547
2014-02-25,1845.119995,2.7,235.547
2014-02-26,1845.160034,2.67,235.547
2014-02-27,1854.290039,2.65,235.547
2014-02-28,1859.449951,2.66,235.547
2014-03-03,1845.72998,2.6,236.028
2014-03-04,1873.910034,2.7,236.028
2014-03-05,1873.810059,2.7,236.028
2014-03-06,1877.030029,2.74,236.028
2014-03-07,1878.040039,2.8,236.028
2014-03-10,1877.170044,2.79,236.028
2014-03-11,1867.630005,2.77,236.028
2014-03-12,1868.199951,2.73,236.028
2014-03-13,1846.339966,2.66,236.028
2014-03-14,1841.130005,2.65,236.028
2014-03-17,1858.829956,2.7,236.028
2014-03-18,1872.25,2.68,236.028
2014-03-19,1860.77002,2.78,236.028
2014-03-20,1872.01001,2.79,236.028
2014-03-21,1866.52002,2.75,236.028
2014-03-24,1857.439941,2.74,236.028
2014-03-25,1865.619995,2.75,236.028
2014-03-26,1852.560059,2.71,236.028
2014-03-27,1849.040039,2.69,236.028
2014-03-28,1857.619995,2.73,236.028
2014-03-31,1872.339966,2.73,236.028
2014-04-01,1885.52002,2.77,236.468
2014-04-02,1890.900024,2.82,236.468
2014-04-03,1888.77002,2.8,236.468
2014-04-04,1865.089966,2.74,236.468
2014-04-07,1845.040039,2.71,236.468
2014-04-08,1851.959961,2.69,236.468
2014-04-09,1872.180054,2.71,236.468
2014-04-10,1833.079956,2.65,236.468
2014-04-11,1815.689941,2.63,236.468
2014-04-14,1830.609985,2.65,236.468
2014-04-15,1842.97998,2.64,236.468
2014-04-16,1862.310059,2.65,236.468
2014-04-17,1864.849976,2.73,236.468
2014-04-21,1871.890015,2.73,236.468
2014-04-22,1879.550049,2.73,236.468
2014-04-23,1875.390015,2.7,236.468
2014-04-24,1878.609985,2.7,236.468
2014-04-25,1863.400024,2.68,236.468
2014-04-28,1869.430054,2.7,236.468
2014-04-29,1878.329956,2.71,236.468
2014-04-30,1883.949951,2.67,236.468
2014-05-01,1883.680054,2.63,236.918
2014-05-02,1881.140015,2.6,236.918
2014-05-05,1884.660034,2.63,236.918
2014-05-06,1867.719971,2.61,236.918
2014-05-07,1878.209961,2.62,236.918
2014-05-08,1875.630005,2.61,236.918
2014-05-09,1878.47998,2.62,236.918
2014-05-12,1896.650024,2.66,236.918
2014-05-13,1897.449951,2.61,236.918
2014-05-14,1888.530029,2.54,236.918
2014-05-15,1870.849976,2.5,236.918
2014-05-16,1877.859985,2.52,236.918
2014-05-19,1885.079956,2.54,236.918
2014-05-20,1872.829956,2.52,236.918
2014-05-21,1888.030029,2.54,236.918
2014-05-22,1892.48999,2.56,236.918
2014-05-23,1900.530029,2.54,236.918
2014-05-27,1911.910034,2.52,236.918
2014-05-28,1909.780029,2.44,236.918
2014-05-29,1920.030029,2.45,236.918
2014-05-30,1923.569946,2.48,236.918
2014-06-02,1924.969971,2.54,237.231
2014-06-03,1924.23999,2.6,237.231
2014-06-04,1927.880005,2.61,237.231
2014-06-05,1940.459961,2.59,237.231
2014-06-06,1949.439941,2.6,237.231
2014-06-09,1951.27002,2.62,237.231
2014-06-10,1950.790039,2.64,237.231
2014-06-11,1943.890015,2.65,237.231
2014-06-12,1930.109985,2.58,237.231
2014-06-13,1936.160034,2.6,237.231
2014-06-16,1937.780029,2.61,237.231
2014-06-17,1941.98999,2.66,237.231
2014-06-18,1956.97998,2.61,237.231
2014-06-19,1959.47998,2.64,237.231
2014-06-20,1962.869995,2.63,237.231
2014-06-23,1962.609985,2.63,237.231
2014-06-24,1949.97998,2.59,237.231
2014-06-25,1959.530029,2.57,237.231
2014-06-26,1957.219971,2.53,237.231
2014-06-27,1960.959961,2.54,237.231
2014-06-30,1960.22998,2.53,237.231
2014-07-01,1973.319946,2.58,237.498
2014-07-02,1974.619995,2.64,237.498
2014-07-03,1985.439941,2.65,237.498
2014-07-07,1977.650024,2.63,237.498
2014-07-08,1963.709961,2.58,237.498
2014-07-09,1972.829956,2.57,237.498
2014-07-10,1964.680054,2.55,237.498
2014-07-11,1967.569946,2.53,237.498
2014-07-14,1977.099976,2.55,237.498
2014-07-15,1973.280029,2.56,237.498
2014-07-16,1981.569946,2.55,237.498
2014-07-17,1958.119995,2.47,237.498
2014-07-18,1978.219971,2.5,237.498
2014-07-21,1973.630005,2.49,237.498
2014-07-22,1983.530029,2.48,237.498
2014-07-23,1987.01001,2.48,237.498
2014-07-24,1987.97998,2.52,237.498
2014-07-25,1978.339966,2.48,237.498
2014-07-28,1978.910034,2.5,237.498
2014-07-29,1969.949951,2.47,237.498
2014-07-30,1970.069946,2.57,237.498
2014-07-31,1930.670044,2.58,237.498
2014-08-01,1925.150024,2.52,237.46
2014-08-04,1938.98999,2.51,237.46
2014-08-05,1920.209961,2.49,237.46
2014-08-06,1920.23999,2.49,237.46
2014-08-07,1909.569946,2.43,237.46
2014-08-08,1931.589966,2.44,237.46
2014-08-11,1936.920044,2.44,237.46
2014-08-12,1933.75,2.46,237.46
2014-08-13,1946.719971,2.43,237.46
2014-08-14,1955.180054,2.4,237.46
2014-08-15,1955.060059,2.34,237.46
2014-08-18,1971.73999,2.39,237.46
2014-08-19,1981.599976,2.4,237.46
2014-08-20,1986.51001,2.43,237.46
2014-08-21,1992.369995,2.41,237.46
2014-08-22,1988.400024,2.4,237.46
2014-08-25,1997.920044,2.39,237.46
2014-08-26,2000.02002,2.39,237.46
2014-08-27,2000.119995,2.37,237.46
2014-08-28,1996.73999,2.34,237.46
2014-08-29,2003.369995,2.35,237.46
2014-09-02,2002.280029,2.42,237.477
2014-09-03,2000.719971,2.41,237.477
2014-09-04,1997.650024,2.45,237.477
2014-09-05,2007.709961,2.46,237.477
2014-09-08,2001.540039,2.48,237.477
2014-09-09,1988.439941,2.5,237.477
2014-09-10,1995.689941,2.54,237.477
2014-09-11,1997.449951,2.54,237.477
2014-09-12,1985.540039,2.62,237.477
2014-09-15,1984.130005,2.6,237.477
2014-09-16,1998.97998,2.6,237.477
2014-09-17,2001.569946,2.62,237.477
2014-09-18,2011.359985,2.63,237.477
2014-09-19,2010.400024,2.59,237.477
2014-09-22,1994.290039,2.57,237.477
2014-09-23,1982.77002,2.54,237.477
2014-09-24,1998.300049,2.57,237.477
2014-09-25,1965.98999,2.52,237.477
2014-09-26,1982.849976,2.54,237.477
2014-09-29,1977.800049,2.5,237.477
2014-09-30,1972.290039,2.52,237.477
2014-10-01,1946.160034,2.42,237.43
2014-10-02,1946.170044,2.44,237.43
2014-10-03,1967.900024,2.45,237.43
2014-10-06,1964.819946,2.43,237.43
2014-10-07,1935.099976,2.36,237.43
2014-10-08,1968.890015,2.35,237.43
2014-10-09,1928.209961,2.34,237.43
2014-10-10,1906.130005,2.31,237.43
2014-10-13,1874.73999,2.31,237.43
2014-10-14,1877.699951,2.21,237.43
2014-10-15,1862.48999,2.15,237.43
2014-10-16,1862.76001,2.17,237.43
2014-10-17,1886.76001,2.22,237.43
2014-10-20,1904.01001,2.2,237.43
2014-10-21,1941.280029,2.23,237.43
2014-10-22,1927.109985,2.25,237.43
2014-10-23,1950.819946,2.29,237.43
2014-10-24,1964.579956,2.29,237.43
2014-10-27,1961.630005,2.27,237.43
2014-10-28,1985.050049,2.3,237.43
2014-10-29,1982.300049,2.34,237.43
2014-10-30,1994.650024,2.32,237.43
2014-10-31,2018.050049,2.35,237.43
2014-11-03,2017.810059,2.36,236.983
2014-11-04,2012.099976,2.35,236.983
2014-11-05,2023.569946,2.36,236.983
2014-11-06,2031.209961,2.39,236.983
2014-11-07,2031.920044,2.32,236.983
2014-11-10,2038.26001,2.38,236.983
2014-11-11,2039.680054,2.38,236.983
2014-11-12,2038.25,2.37,236.983
2014-11-13,2039.329956,2.35,236.983
2014-11-14,2039.819946,2.32,236.983
2014-11-17,2041.319946,2.34,236.983
2014-11-18,2051.800049,2.32,236.983
2014-11-19,2048.719971,2.36,236.983
2014-11-20,2052.75,2.34,236.983
2014-11-21,2063.5,2.31,236.983
2014-11-24,2069.409912,2.3,236.983
2014-11-25,2067.030029,2.27,236.983
2014-11-26,2072.830078,2.24,236.983
2014-11-28,2067.560059,2.18,236.983
2014-12-01,2053.439941,2.22,236.252
2014-12-02,2066.550049,2.28,236.252
2014-12-03,2074.330078,2.29,236.252
2014-12-04,2071.919922,2.25,236.252
2014-12-05,2075.370117,2.31,236.252
2014-12-08,2060.310059,2.26,236.252
2014-12-09,2059.820068,2.22,236.252
2014-12-10,2026.140015,2.18,236.252
2014-12-11,2035.329956,2.19,236.252
2014-12-12,2002.329956,2.1,236.252
2014-12-15,1989.630005,2.12,236.252
2014-12-16,1972.73999,2.07,236.252
2014-12-17,2012.890015,2.14,236.252
2014-12-18,2061.22998,2.22,236.252
2014-12-19,2070.649902,2.17,236.252
2014-12-22,2078.540039,2.17,236.252
2014-12-23,2082.169922,2.26,236.252
2014-12-24,2081.879883,2.27,236.252
2014-12-26,2088.77002,2.25,236.252
2014-12-29,2090.570068,2.22,236.252
2014-12-30,2080.350098,2.2,236.252
2014-12-31,2058.899902,2.17,236.252
2015-01-02,2058.199951,2.12,234.747
2015-01-05,2020.579956,2.04,234.747
2015-01-06,2002.609985,1.97,234.747
2015-01-07,2025.900024,1.96,234.747
2015-01-08,2062.139893,2.03,234.747
2015-01-09,2044.810059,1.98,234.747
2015-01-12,2028.26001,1.92,234.747
2015-01-13,2023.030029,1.91,234.747
2015-01-14,2011.27002,1.86,234.747
2015-01-15,1992.670044,1.77,234.747
2015-01-16,2019.420044,1.83,234.747
2015-01-20,2022.550049,1.82,234.747
2015-01-21,2032.119995,1.87,234.747
2015-01-22,2063.149902,1.9,234.747
2015-01-23,2051.820068,1.81,234.747
2015-01-26,2057.090088,1.83,234.747
2015-01-27,2029.550049,1.83,234.747
2015-01-28,2002.160034,1.73,234.747
2015-01-29,2021.25,1.77,234.747
2015-01-30,1994.98999,1.68,234.747
2015-02-02,2020.849976,1.68,235.342
2015-02-03,2050.030029,1.79,235.342
2015-02-04,2041.51001,1.81,235.342
2015-02-05,2062.52002,1.83,235.342
2015-02-06,2055.469971,1.95,235.342
2015-02-09,2046.73999,1.96,235.342
2015-02-10,2068.590088,2.01,235.342
2015-02-11,2068.530029,2.0,235.342
2015-02-12,2088.47998,1.99,235.342
2015-02-13,2096.98999,2.02,235.342
2015-02-17,2100.340088,2.14,235.342
2015-02-18,2099.679932,2.07,235.342
2015-02-19,2097.449951,2.11,235.342
2015-02-20,2110.300049,2.13,235.342
2015-02-23,2109.659912,2.06,235.342
2015-02-24,2115.47998,1.99,235.342
2015-02-25,2113.860107,1.96,235.342
2015-02-26,2110.73999,2.03,235.342
2015-02-27,2104.5,2.0,235.342
2015-03-02,2117.389893,2.08,235.976
2015-03-03,2107.780029,2.12,235.976
2015-03-04,2098.530029,2.12,235.976
2015-03-05,2101.040039,2.11,235.976
2015-03-06,2071.26001,2.24,235.976
2015-03-09,2079.429932,2.2,235.976
2015-03-10,2044.160034,2.14,235.976
2015-03-11,2040.23999,2.11,235.976
2015-03-12,2065.949951,2.1,235.976
2015-03-13,2053.399902,2.13,235.976
2015-03-16,2081.189941,2.1,235.976
2015-03-17,2074.280029,2.06,235.976
2015-03-18,2099.5,1.93,235.976
2015-03-19,2089.27002,1.98,235.976
2015-03-20,2108.100098,1.93,235.976
2015-03-23,2104.419922,1.92,235.976
2015-03-24,2091.5,1.88,235.976
2015-03-25,2061.050049,1.93,235.976
2015-03-26,2056.149902,2.01,235.976
2015-03-27,2061.02002,1.95,235.976
2015-03-30,2086.23999,1.96,235.976
2015-03-31,2067.889893,1.94,235.976
2015-04-01,2059.689941,1.87,236.222
2015-04-02,2066.959961,1.92,236.222
2015-04-06,2080.620117,1.92,236.222
2015-04-07,2076.330078,1.89,236.222
2015-04-08,2081.899902,1.92,236.222
2015-04-09,2091.179932,1.97,236.222
2015-04-10,2102.060059,1.96,236.222
2015-04-13,2092.429932,1.94,236.222
2015-04-14,2095.840088,1.9,236.222
2015-04-15,2106.629883,1.91,236.222
2015-04-16,2104.98999,1.9,236.222
2015-04-17,2081.179932,1.87,236.222
2015-04-20,2100.399902,1.9,236.222
2015-04-21,2097.290039,1.92,236.222
2015-04-22,2107.959961,1.99,236.222
2015-04-23,2112.929932,1.96,236.222
2015-04-24,2117.689941,1.93,236.222
2015-04-27,2108.919922,1.94,236.222
2015-04-28,2114.76001,2.0,236.222
2015-04-29,2106.850098,2.06,236.222
2015-04-30,2085.51001,2.05,236.222
2015-05-01,2108.290039,2.12,237.001
2015-05-04,2114.48999,2.16,237.001
2015-05-05,2089.459961,2.19,237.001
2015-05-06,2080.149902,2.25,237.001
2015-05-07,2088.0,2.18,237.001
2015-05-08,2116.100098,2.16,237.001
2015-05-11,2105.330078,2.28,237.001
2015-05-12,2099.120117,2.28,237.001
2015-05-13,2098.47998,2.27,237.001
2015-05-14,2121.100098,2.23,237.001
2015-05-15,2122.72998,2.14,237.001
2015-05-18,2129.199951,2.23,237.001
2015-05-19,2127.830078,2.27,237.001
2015-05-20,2125.850098,2.26,237.001
2015-05-21,2130.820068,2.19,237.001
2015-05-22,2126.060059,2.21,237.001
2015-05-26,2104.199951,2.14,237.001
2015-05-27,2123.47998,2.14,237.001
2015-05-28,2120.790039,2.13,237.001
2015-05-29,2107.389893,2.12,237.001
2015-06-01,2111.72998,2.19,237.657
2015-06-02,2109.600098,2.27,237.657
2015-06-03,2114.070068,2.38,237.657
2015-06-04,2095.840088,2.31,237.657
2015-06-05,2092.830078,2.41,237.657
2015-06-08,2079.280029,2.39,237.657
2015-06-09,2080.149902,2.42,237.657
2015-06-10,2105.199951,2.5,237.657
2015-06-11,2108.860107,2.39,237.657
2015-06-12,2094.110107,2.39,237.657
2015-06-15,2084.429932,2.36,237.657
2015-06-16,2096.290039,2.32,237.657
2015-06-17,2100.439941,2.32,237.657
2015-06-18,2121.23999,2.35,237.657
2015-06-19,2109.98999,2.26,237.657
2015-06-22,2122.850098,2.37,237.657
2015-06-23,2124.199951,2.42,237.657
2015-06-24,2108.580078,2.38,237.657
2015-06-25,2102.310059,2.4,237.657
2015-06-26,2101.48999,2.49,237.657
2015-06-29,2057.639893,2.33,237.657
2015-06-30,2063.110107,2.35,237.657
2015-07-01,2077.419922,2.43,238.034
2015-07-02,2076.780029,2.4,238.034
2015-07-06,2068.76001,2.3,238.034
2015-07-07,2081.340088,2.27,238.034
2015-07-08,2046.680054,2.22,238.034
2015-07-09,2051.310059,2.32,238.034
2015-07-10,2076.620117,2.42,238.034
2015-07-13,2099.600098,2.44,238.034
2015-07-14,2108.949951,2.41,238.034
2015-07-15,2107.399902,2.36,238.034
2015-07-16,2124.290039,2.36,238.034
2015-07-17,2126.639893,2.34,238.034
2015-07-20,2128.280029,2.38,238.034
2015-07-21,2119.209961,2.35,238.034
2015-07-22,2114.149902,2.33,238.034
2015-07-23,2102.149902,2.28,238.034
2015-07-24,2079.649902,2.27,238.034
2015-07-27,2067.639893,2.23,238.034
2015-07-28,2093.25,2.26,238.034
2015-07-29,2108.570068,2.29,238.034
2015-07-30,2108.629883,2.28,238.034
2015-07-31,2103.840088,2.2,238.034
2015-08-03,2098.040039,2.16,238.033
2015-08-04,2093.320068,2.23,238.033
2015-08-05,2099.840088,2.28,238.033
2015-08-06,2083.560059,2.23,238.033
2015-08-07,2077.570068,2.18,238.033
2015-08-10,2104.179932,2.24,238.033
2015-08-11,2084.070068,2.15,238.033
2015-08-12,2086.050049,2.14,238.033
2015-08-13,2083.389893,2.19,238.033
2015-08-14,2091.540039,2.2,238.033
2015-08-17,2102.439941,2.16,238.033
2015-08-18,2096.919922,2.2,238.033
2015-08-19,2079.610107,2.12,238.033
2015-08-20,2035.72998,2.09,238.033
2015-08-21,1970.890015,2.05,238.033
2015-08-24,1893.209961,2.01,238.033
2015-08-25,1867.609985,2.12,238.033
2015-08-26,1940.51001,2.18,238.033
2015-08-27,1987.660034,2.18,238.033
2015-08-28,1988.869995,2.19,238.033
2015-08-31,1972.180054,2.21,238.033
2015-09-01,1913.849976,2.17,237.498
2015-09-02,1948.859985,2.2,237.498
2015-09-03,1951.130005,2.18,237.498
2015-09-04,1921.219971,2.13,237.498
2015-09-08,1969.410034,2.2,237.498
2015-09-09,1942.040039,2.21,237.498
2015-09-10,1952.290039,2.23,237.498
2015-09-11,1961.050049,2.2,237.498
2015-09-14,1953.030029,2.18,237.498
2015-09-15,1978.089966,2.28,237.498
2015-09-16,1995.310059,2.3,237.498
2015-09-17,1990.199951,2.21,237.498
2015-09-18,1958.030029,2.13,237.498
2015-09-21,1966.969971,2.2,237.498
2015-09-22,1942.73999,2.14,237.498
2015-09-23,1938.76001,2.16,237.498
2015-09-24,1932.23999,2.13,237.498
2015-09-25,1931.339966,2.17,237.498
2015-09-28,1881.77002,2.1,237.498
2015-09-29,1884.089966,2.05,237.498
2015-09-30,1920.030029,2.06,237.498
2015-10-01,1923.819946,2.05,237.733
2015-10-02,1951.359985,1.99,237.733
2015-10-05,1987.050049,2.07,237.733
2015-10-06,1979.920044,2.05,237.733
2015-10-07,1995.829956,2.08,237.733
2015-10-08,2013.430054,2.12,237.733
2015-10-09,2014.890015,2.12,237.733
2015-10-12,2017.459961,2.12,237.733
2015-10-13,2003.689941,2.06,237.733
2015-10-14,1994.23999,1.99,237.733
2015-10-15,2023.859985,2.04,237.733
2015-10-16,2033.109985,2.04,237.733
2015-10-19,2033.660034,2.04,237.733
2015-10-20,2030.77002,2.08,237.733
2015-10-21,2018.939941,2.04,237.733
2015-10-22,2052.51001,2.04,237.733
2015-10-23,2075.149902,2.09,237.733
2015-10-26,2071.179932,2.07,237.733
2015-10-27,2065.889893,2.05,237.733
2015-10-28,2090.350098,2.1,237.733
2015-10-29,2089.409912,2.19,237.733
2015-10-30,2079.360107,2.16,237.733
2015-11-02,2104.050049,2.2,238.017
2015-11-03,2109.790039,2.23,238.017
2015-11-04,2102.310059,2.25,238.017
2015-11-05,2099.929932,2.26,238.017
2015-11-06,2099.199951,2.34,238.017
2015-11-09,2078.580078,2.36,238.017
2015-11-10,2081.719971,2.32,238.017
2015-11-11,2075.0,2.32,238.017
2015-11-12,2045.969971,2.32,238.017
2015-11-13,2023.040039,2.28,238.017
2015-11-16,2053.189941,2.27,238.017
2015-11-17,2050.439941,2.25,238.017
2015-11-18,2083.580078,2.27,238.017
2015-11-19,2081.23999,2.24,238.017
2015-11-20,2089.169922,2.26,238.017
2015-11-23,2086.590088,2.25,238.017
2015-11-24,2089.139893,2.24,238.017
2015-11-25,2088.870117,2.23,238.017
2015-11-27,2090.110107,2.22,238.017
2015-11-30,2080.409912,2.21,238.017
2015-12-01,2102.629883,2.15,237.761
2015-12-02,2079.51001,2.18,237.761
2015-12-03,2049.620117,2.33,237.761
2015-12-04,2091.689941,2.28,237.761
2015-12-07,2077.070068,2.23,237.761
2015-12-08,2063.590088,2.24,237.761
2015-12-09,2047.619995,2.22,237.761
2015-12-10,2052.22998,2.24,237.761
2015-12-11,2012.369995,2.13,237.761
2015-12-14,2021.939941,2.23,237.761
2015-12-15,2043.410034,2.28,237.761
2015-12-16,2073.070068,2.3,237.761
2015-12-17,2041.890015,2.24,237.761
2015-12-18,2005.550049,2.19,237.761
2015-12-21,2021.150024,2.2,237.761
2015-12-22,2038.969971,2.24,237.761
2015-12-23,2064.290039,2.27,237.761
2015-12-24,2060.98999,2.25,237.761
2015-12-28,2056.5,2.24,237.761
2015-12-29,2078.360107,2.32,237.761
2015-12-30,2063.360107,2.31,237.761
2015-12-31,2043.939941,2.27,237.761
2016-01-04,2012.660034,2.24,237.652
2016-01-05,2016.709961,2.25,237.652
2016-01-06,1990.26001,2.18,237.652
2016-01-07,1943.089966,2.16,237.652
2016-01-08,1922.030029,2.13,237.652
2016-01-11,1923.670044,2.17,237.652
2016-01-12,1938.680054,2.12,237.652
2016-01-13,1890.280029,2.08,237.652
2016-01-14,1921.839966,2.1,237.652
2016-01-15,1880.329956,2.03,237.652
2016-01-19,1881.329956,2.06,237.652
2016-01-20,1859.329956,2.01,237.652
2016-01-21,1868.98999,2.02,237.652
2016-01-22,1906.900024,2.07,237.652
2016-01-25,1877.079956,2.03,237.652
2016-01-26,1903.630005,2.01,237.652
2016-01-27,1882.949951,2.02,237.652
2016-01-28,1893.359985,2.0,237.652
2016-01-29,1940.23999,1.94,237.652
2016-02-01,1939.380005,1.97,237.336
2016-02-02,1903.030029,1.87,237.336
2016-02-03,1912.530029,1.88,237.336
2016-02-04,1915.449951,1.87,237.336
2016-02-05,1880.050049,1.86,237.336
2016-02-08,1853.439941,1.75,237.336
2016-02-09,1852.209961,1.74,237.336
2016-02-10,1851.859985,1.71,237.336
2016-02-11,1829.079956,1.63,237.336
